TIMESTAMP,RAIN_MM,TEMP_C,TURB_NTU,ORG_LOAD_MGL,CHEM_D_MGL,FLOW_M3H,RES_T_MIN,FLOC_UM,SETL_MH,OUT_CLR
2024-01-01T00:00:00,6.275451811499848,16.550852343624186,3.037915154661411,0.1,5.0,56.87417479836788,43.7678536133043,37.64164856487013,17.00085685955985,12.464225816840502
2024-01-01T01:00:00,8.506036769357596,18.329062841040788,2.657878154971735,0.1,5.0,57.596691712508175,34.03000830927573,24.707294946356836,10.508752496623783,8.35762519786201
2024-01-01T02:00:00,5.511646740921413,22.40917184057602,7.354644444825797,1.350221081799896,5.0,57.68949726121301,41.74618969511425,23.6229153818326,10.229296680400338,8.292249348371392
2024-01-01T03:00:00,4.935211267503302,17.98201833452574,11.49502396567781,1.8530985747239086,5.0,53.88170971261465,47.6664080684661,25.307115846837974,13.39157745143688,9.557288173533243
2024-01-01T04:00:00,9.237765988664702,16.636578351321777,6.4423802575977165,0.21518782853120766,5.0,64.25563096679281,45.61644734168602,32.5331554690575,14.458448183510338,10.719578793930246
2024-01-01T05:00:00,5.260120623271521,17.68116550364399,9.725759493626997,0.7929213501939721,5.0,56.016236883374745,45.04653070120833,39.22096378676431,17.934814110285995,12.559491984329785
2024-01-01T06:00:00,7.038015236922143,18.21878252142362,12.826271333187016,1.042008841265229,5.0,57.461778340218885,45.869434918092104,28.89947521173088,14.71309088809192,10.597948182713509
2024-01-01T07:00:00,6.568458294881225,17.737829551278516,7.984190100894585,2.9943470508254135,5.0,61.33856044847205,37.7048429524819,14.829705882577954,6.3778070793936825,4.6971648354420115
2024-01-01T08:00:00,9.232240774871764,17.983194896932318,6.597999335284964,1.4856895974186521,5.0,67.31452351669229,36.18080311099473,30.744057231918326,12.074392541950543,8.0888245665642
2024-01-01T09:00:00,4.317661513958116,15.164748666421428,7.314853253907225,1.1094199182218087,5.0,43.0516517920764,46.75314242845394,28.591782873691127,13.851810385146944,9.780196318615891
2024-01-01T10:00:00,11.386751562499065,16.132119245565118,11.058970658201517,0.998808478856393,5.0,66.37437512774237,36.0306884039681,29.50199359140335,11.882291294194392,9.278831772554177
2024-01-01T11:00:00,3.517794849596655,17.764447627516134,4.610430075563998,0.5845234950719944,5.0,61.02494825722054,45.44689765037572,34.25999076350932,17.430192451586333,12.357230957605209
2024-01-01T12:00:00,7.357959183275,17.738320035064632,10.542238666959252,1.1580213823201162,5.0,52.354352635773004,46.227897083795234,28.609181929516435,13.175848352357646,10.061154814300389
2024-01-01T13:00:00,6.774905911470271,16.942215263416244,5.095465151417522,1.5948528525407468,5.0,60.975569303101935,,28.430721454406985,11.97748723993157,8.823368839396641
2024-01-01T14:00:00,3.2669169948145704,17.72630444063459,8.450860854933579,1.1273120907943084,5.0,56.13973354536111,44.334851167605116,24.60003948997877,11.170660815209049,8.86805560772445
2024-01-01T15:00:00,7.7852242358133035,18.2080990819397,7.825799574009675,0.4432033187653781,5.0,58.37383137472784,42.593962430623975,27.231822593713176,12.024645334385024,9.709551828971282
2024-01-01T16:00:00,4.571540082488063,19.87063399820493,2.329924375045526,1.133445259243983,5.0,66.41938890364504,39.979566982613186,19.51593404148822,7.440323745814936,5.502450774591694
2024-01-01T17:00:00,2.4383307991603913,17.899121281517303,6.896929428677993,0.5199270018802185,5.0,51.29442968163625,46.067306938445014,21.73049677389956,10.328410851948151,7.650051554952464
2024-01-01T18:00:00,8.466376051673732,18.90148877919658,4.466213509288121,1.5590955470797405,5.0,61.320884225627765,42.85827881707197,26.426921863879542,12.200995826946508,8.433998741657955
2024-01-01T19:00:00,1.6974109748495017,17.025819329228263,8.079766351234715,1.0618659107838548,5.0,55.34075420189907,45.200205386519585,34.21090373935681,17.02503762691482,12.138194225318607
2024-01-01T20:00:00,2.8400265691833186,19.25894888670272,10.359802893862064,,5.0,54.22582193999632,40.63240973599085,27.507994244592958,12.545247640196663,8.430478036792149
2024-01-01T21:00:00,5.465674510971784,18.871955483102024,4.587245398392245,0.78363973830551,,62.95724949152197,37.74195834389345,27.18363932741329,10.343402830227836,8.374854551876048
2024-01-01T22:00:00,9.191371859883445,19.85786628061872,3.8701647169932047,0.7631009485921166,5.0,63.988651326515175,36.9359436360599,28.713220733506915,10.505828318216771,7.304074745877011
2024-01-01T23:00:00,8.117277043338483,19.558890520588385,6.838727789123892,0.946953708398023,5.0,,41.247329910238555,34.89937048419638,16.30106890778351,11.700325812445818
2024-01-02T00:00:00,6.205424649963193,19.315178095008967,10.041979138733543,0.25174275375920485,5.0,54.08327882400837,45.131708600235235,28.367357883668646,14.050686808357417,10.374648995826753
2024-01-02T01:00:00,1.2134751633929974,17.946609214633735,9.07434993167171,1.1822849639183126,5.0,49.324845832682676,46.434993017793566,26.26242793484396,12.016359527846799,8.411987743921165
2024-01-02T02:00:00,3.3905480445915845,18.63905959494466,7.1721135853439435,1.5796171129159537,5.0,54.830734961303676,44.22380087793722,17.964752662497773,10.253639602213404,7.770844793803397
2024-01-02T03:00:00,4.0082892124834775,20.281936029917482,1.3136953313515138,0.6554426751347379,5.0,52.174765894662094,43.740849963260196,27.738479466468167,13.70677314216887,9.724357897635938
2024-01-02T04:00:00,2.340449945044025,16.85650598666837,5.119600818152861,1.183857058007848,5.0,45.03814582894972,46.35127005648567,25.80979694386657,12.998798395972745,9.728743813655962
2024-01-02T05:00:00,0.9041344695627328,16.909576437889136,7.5869131590393275,0.5599530741727684,5.0,49.37419968597318,46.63051769739178,29.962093586434822,17.725056568004916,13.214607359661793
2024-01-02T06:00:00,5.657199510823008,18.534991575390503,6.800902777057646,1.3393184212297007,5.0,51.8240775435012,46.58865725097986,26.65396831036797,13.820977310501002,10.067511923952138
2024-01-02T07:00:00,8.291375946209616,19.008424855674242,2.427916506210094,1.0161965213651096,5.0,63.5720283862776,37.909666535103035,29.66557305653348,11.595398590702986,
2024-01-02T08:00:00,3.7673528647673584,16.535389080764233,6.720805503863101,1.9760920781788627,5.0,,46.09064438483376,,9.018000956477126,6.679308227222419
2024-01-02T09:00:00,9.11340627214968,18.03981346215863,8.401836959548975,0.9959210703344767,5.0,66.49616051726359,41.75037549283574,27.58916391987629,11.121599416107136,8.544704310488216
2024-01-02T10:00:00,1.5079882892403484,18.007077452813576,,0.9681412995027909,5.0,49.273627731434175,41.33507183169073,26.739342412785852,12.979676811617399,9.182291054120867
2024-01-02T11:00:00,2.2174699484827527,13.770251081991846,7.65747533565157,0.9383108906428815,5.0,55.059055556413995,49.52850242442412,27.458261782418838,15.296584515062996,11.135838937213089
2024-01-02T12:00:00,5.572146249933407,17.767359543299545,0.1,1.012192143743425,5.0,53.860635358765656,43.185406181582124,27.137098594040683,11.944269872323634,9.29318338196601
2024-01-02T13:00:00,3.5210898919859464,17.897647958477993,0.9922980828309607,1.7231409859621012,5.0,65.4150510453182,44.20192164372808,22.683856189751094,12.19324704451695,8.987184682023802
2024-01-02T14:00:00,7.835336400623749,17.897433731675346,4.724035592731568,1.990238669476465,5.0,65.04652599536102,36.810489429398245,19.10720035204743,6.212308380956853,5.3211562929787855
2024-01-02T15:00:00,6.985928902413673,21.055584047460037,,1.2304304625724647,,54.16464794399796,44.465670896636325,22.6623537134626,11.91515672508529,8.206807073195348
2024-01-02T16:00:00,3.7215880259603304,15.797894667158637,7.191919199606853,0.1,5.0,43.54417221951278,53.18754306644517,29.675689594365494,15.959941417361222,11.522734529407801
2024-01-02T17:00:00,1.6513843551085303,16.585981769574005,6.954567039108784,0.1,5.0,53.169830561338685,42.34261282134982,26.80908046556248,12.644986014182756,8.863046141734207
2024-01-02T18:00:00,3.3934494944777587,13.016570842136598,7.196472083167503,1.3808535777609945,5.0,54.70897591661446,43.08273108933481,27.088842096200533,10.878580139636773,7.879824590925444
2024-01-02T19:00:00,7.102603884747786,17.284864509253513,2.691936412585767,1.6933837383571628,5.0,48.72336424539789,49.75305727912942,19.26044951862697,,7.924746062083998
2024-01-02T20:00:00,8.04511713131699,17.46114600926018,6.530381993120595,2.3984290645088944,5.0,61.89650960794655,40.3510220456863,16.68042759584604,7.504999823494942,5.173948329762658
2024-01-02T21:00:00,3.533226259485438,17.238213910887353,,,5.0,50.880927011495146,41.30457456262859,32.3169316279258,13.870033732118952,10.788571834530359
2024-01-02T22:00:00,0.8986163560428564,20.47925795574985,7.23768646879184,1.072234485712001,5.0,51.97615149611596,44.7369952276081,16.90233739454386,9.570391412793438,7.155432527726453
2024-01-02T23:00:00,1.4275739631280697,19.99087319891508,4.358718086738348,0.6842684236815394,5.0,47.84660635069697,47.61208339913792,25.429595070688606,14.04398929258582,10.241692033378563
2024-01-03T00:00:00,,18.431086341516576,4.52560148296374,1.3202897348873601,5.0,59.49623969957209,42.84841093231292,30.668237800506734,14.086637099796732,10.62623319169964
2024-01-03T01:00:00,,17.539881382974748,2.3856566692685908,0.7319249751293412,5.0,63.0255360126443,41.33055064179386,28.127633807824147,11.923435431730121,8.759919029078608
